anime_id,name,genre,type,rating,image_url
1041,Zetsuai 1989,"Boys Love, Drama, Sports, Erotica",OVA,6.3,https://cdn.myanimelist.net/images/anime/1998/116562.jpg
1042,Bronze: Zetsuai Since 1989,"Boys Love, Drama, Sports, Erotica",OVA,6.31,https://cdn.myanimelist.net/images/anime/5/73227.jpg
1043,Tokyo Babylon,"Action, Drama, Mystery, Supernatural",OVA,6.67,https://cdn.myanimelist.net/images/anime/12/20546.jpg
1044,Taiyou no Ouji: Horus no Daibouken,"Adventure, Drama",Movie,6.48,https://cdn.myanimelist.net/images/anime/1181/147218.jpg
1045,Elf wo Karu Mono-tachi,"Adventure, Comedy, Fantasy, Ecchi",TV,6.96,https://cdn.myanimelist.net/images/anime/13/74219.jpg
1046,Elf wo Karu Mono-tachi II,"Adventure, Comedy, Fantasy",TV,6.97,https://cdn.myanimelist.net/images/anime/1919/92736.jpg
1048,The SoulTaker: Tamashii-gari,"Horror, Supernatural",TV,6.32,https://cdn.myanimelist.net/images/anime/9/11004.jpg
1049,Cello Hiki no Gauche (1982),"Award Winning, Drama, Fantasy",Movie,6.88,https://cdn.myanimelist.net/images/anime/9/36627.jpg
1050,Bobobo-bo Bo-bobo,"Adventure, Comedy, Sci-Fi",TV,7.5,https://cdn.myanimelist.net/images/anime/1293/136965.jpg
1051,Ao no 6-gou,"Adventure, Award Winning, Sci-Fi",OVA,6.97,https://cdn.myanimelist.net/images/anime/3/20750.jpg
1055,Blame!,"Drama, Sci-Fi, Suspense",ONA,5.91,https://cdn.myanimelist.net/images/anime/2/2713.jpg
1060,Oruchuban Ebichu,"Comedy, Ecchi",TV,7.36,https://cdn.myanimelist.net/images/anime/4/79591.jpg
1062,Nekojiru Gekijou Jirujiru Original,"Action, Comedy",TV,6.46,https://cdn.myanimelist.net/images/anime/7/3818.jpg
1064,Mazinkaiser,"Adventure, Comedy, Sci-Fi",OVA,7.32,https://cdn.myanimelist.net/images/anime/1041/106091.jpg
1065,Touch,"Drama, Romance, Sports",TV,7.98,https://cdn.myanimelist.net/images/anime/3/53087.jpg
1066,Shakugan no Shana-tan,Comedy,Special,7.05,https://cdn.myanimelist.net/images/anime/7/16951.jpg
1067,Kishin Houkou Demonbane (TV),"Drama, Fantasy, Romance, Sci-Fi",TV,6.52,https://cdn.myanimelist.net/images/anime/1/1067.jpg
1072,Sweat Punch,Fantasy,OVA,7.26,https://cdn.myanimelist.net/images/anime/5/10292.jpg
1074,Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen Taikai Kaisai!!,Action,OVA,6.77,https://cdn.myanimelist.net/images/anime/10/11244.jpg
1078,Cardcaptor Sakura: Kero-chan ni Omakase!,"Comedy, Gourmet",Movie,7.32,https://cdn.myanimelist.net/images/anime/13/28850.jpg
1079,Armitage III,"Mystery, Romance, Sci-Fi",OVA,6.96,https://cdn.myanimelist.net/images/anime/1398/94072.jpg
1080,Sentou Yousei Yukikaze,"Action, Award Winning, Drama, Sci-Fi, Suspense",OVA,7.18,https://cdn.myanimelist.net/images/anime/7/32707.jpg
1081,Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey,"Action, Adventure, Drama, Sci-Fi",OVA,7.29,https://cdn.myanimelist.net/images/anime/1543/106174.jpg
1082,Hikari to Mizu no Daphne,"Comedy, Drama, Mystery, Sci-Fi, Ecchi",TV,6.74,https://cdn.myanimelist.net/images/anime/7/49131.jpg
1084,I''s,"Drama, Romance",OVA,5.88,https://cdn.myanimelist.net/images/anime/1/1084.jpg
1085,Interlude,"Adventure, Horror, Mystery",OVA,6.32,https://cdn.myanimelist.net/images/anime/2/75602.jpg
1086,Kenran Butou Sai: The Mars Daybreak,"Adventure, Comedy, Romance, Sci-Fi",TV,7.13,https://cdn.myanimelist.net/images/anime/9/74046.jpg
1087,Kimagure Orange☆Road,"Comedy, Drama, Romance",TV,7.51,https://cdn.myanimelist.net/images/anime/1960/142715.jpg
1088,Macross,"Romance, Sci-Fi",TV,7.88,https://cdn.myanimelist.net/images/anime/1553/137717.jpg
1089,Macross: Do You Remember Love?,"Romance, Sci-Fi",Movie,7.93,https://cdn.myanimelist.net/images/anime/1080/107017.jpg
1090,Kidou Senshi Gundam I,"Adventure, Drama, Sci-Fi",Movie,7.25,https://cdn.myanimelist.net/images/anime/1915/128896.jpg
1091,Kidou Senshi Gundam II: Ai Senshi-hen,"Drama, Sci-Fi",Movie,7.33,https://cdn.myanimelist.net/images/anime/1336/143747.jpg
1092,Kidou Senshi Gundam III: Meguriai Sora-hen,"Adventure, Drama, Sci-Fi",Movie,7.75,https://cdn.myanimelist.net/images/anime/1318/128901.jpg
1094,One Piece: Umi no Heso no Daibouken-hen,"Action, Adventure, Fantasy",TV Special,7.15,https://cdn.myanimelist.net/images/anime/6/20923.jpg
1095,Kidou Keisatsu Patlabor the Movie,Drama,Movie,7.56,https://cdn.myanimelist.net/images/anime/5/74786.jpg
1096,Kidou Keisatsu Patlabor 2 the Movie,"Award Winning, Drama, Mystery, Sci-Fi",Movie,8.02,https://cdn.myanimelist.net/images/anime/6/74764.jpg
1097,Lime-iro Senkitan,"Drama, Supernatural, Ecchi",TV,5.85,https://cdn.myanimelist.net/images/anime/6/75503.jpg
1098,Samurai Girl Real Bout High School,"Action, Comedy, Fantasy",TV,5.9,https://cdn.myanimelist.net/images/anime/8/15419.jpg
1101,Tenchi Muyou! Manatsu no Eve,"Action, Comedy, Sci-Fi",Movie,7.09,https://cdn.myanimelist.net/images/anime/8/61319.jpg
1103,Shinkon Gattai Godannar!!,"Comedy, Romance, Sci-Fi, Ecchi",TV,6.62,https://cdn.myanimelist.net/images/anime/11/75451.jpg
1104,Shinkon Gattai Godannar!! 2nd Season,"Comedy, Romance, Sci-Fi, Ecchi",TV,6.88,https://cdn.myanimelist.net/images/anime/7/50669.jpg
1106,Eikyuu Kazoku,Comedy,Movie,5.85,https://cdn.myanimelist.net/images/anime/7/10210.jpg
1107,Youjuu Toshi,"Action, Adventure, Drama, Horror, Supernatural",Movie,6.44,https://cdn.myanimelist.net/images/anime/2/50021.jpg
1108,Senkaiden Houshin Engi,"Action, Adventure, Fantasy",TV,7.05,https://cdn.myanimelist.net/images/anime/1004/94169.jpg
1109,Monster Extra: Hottan,"Drama, Mystery, Suspense",TV Special,6.64,https://cdn.myanimelist.net/images/anime/5/10372.jpg
1110,Mermaid Melody Pichi Pichi Pitch Pure,Romance,TV,7.23,https://cdn.myanimelist.net/images/anime/11/9778.jpg
1117,Pokemon Movie 02: Maboroshi no Pokemon Lugia Bakutan,"Adventure, Comedy, Fantasy",Movie,7.35,https://cdn.myanimelist.net/images/anime/11/41801.jpg
1118,Pokemon Movie 03: Kesshoutou no Teiou Entei,"Action, Adventure, Comedy, Drama, Fantasy",Movie,7.09,https://cdn.myanimelist.net/images/anime/7/80288.jpg
1119,Pokemon Movie 04: Celebi Toki wo Koeta Deai,"Adventure, Comedy, Drama, Fantasy",Movie,6.92,https://cdn.myanimelist.net/images/anime/1906/94415.jpg
1120,Pokemon Movie 05: Mizu no Miyako no Mamorigami Latias to Latios,"Adventure, Comedy, Drama, Fantasy",Movie,7.17,https://cdn.myanimelist.net/images/anime/2/21317.jpg
1121,Pokemon Movie 06: Nanayo no Negaiboshi Jirachi,"Adventure, Comedy, Drama, Fantasy",Movie,6.76,https://cdn.myanimelist.net/images/anime/13/75733.jpg
1122,Pokemon Movie 07: Rekkuu no Houmonsha Deoxys,"Action, Adventure, Comedy, Fantasy, Sci-Fi",Movie,6.98,https://cdn.myanimelist.net/images/anime/9/21313.jpg
1126,Figure 17: Tsubasa & Hikaru,"Sci-Fi, Slice of Life",TV,7.19,https://cdn.myanimelist.net/images/anime/1862/133787.jpg
1127,UFO Princess Valkyrie,"Comedy, Sci-Fi, Ecchi",TV,6.68,https://cdn.myanimelist.net/images/anime/1787/133829.jpg
1128,UFO Princess Valkyrie 2: Juunigatsu no Yasoukyoku,"Comedy, Romance, Sci-Fi",TV,6.91,https://cdn.myanimelist.net/images/anime/8/22374.jpg
1130,Windaria,"Action, Drama, Fantasy, Romance, Sci-Fi",Movie,6.45,https://cdn.myanimelist.net/images/anime/12/25497.jpg
1132,Digimon Frontier,"Action, Adventure, Comedy, Drama, Fantasy",TV,7.17,https://cdn.myanimelist.net/images/anime/1048/117727.jpg
1133,Tenchi Muyou! GXP,"Comedy, Sci-Fi",TV,7.14,https://cdn.myanimelist.net/images/anime/2/20295.jpg
1135,Munto: Toki no Kabe wo Koete,"Action, Fantasy",OVA,6.92,https://cdn.myanimelist.net/images/anime/12/46865.jpg
1136,Betterman,"Adventure, Drama, Horror, Mystery, Sci-Fi",TV,6.58,https://cdn.myanimelist.net/images/anime/1157/91069.jpg
1137,Mushrambo,"Adventure, Drama, Fantasy, Sci-Fi",TV,6.92,https://cdn.myanimelist.net/images/anime/4/87702.jpg
1138,Medarot,"Adventure, Comedy, Sci-Fi",TV,7.1,https://cdn.myanimelist.net/images/anime/1778/133514.jpg
1140,Giniro no Kami no Agito,"Adventure, Drama, Fantasy, Romance, Sci-Fi",Movie,7.04,https://cdn.myanimelist.net/images/anime/9/83824.jpg
1142,Hachimitsu to Clover II,"Drama, Romance",TV,8.18,https://cdn.myanimelist.net/images/anime/6/11040.jpg
1143,.hack//Intermezzo,"Adventure, Fantasy, Mystery, Sci-Fi",Special,6.5,https://cdn.myanimelist.net/images/anime/1844/131542.jpg
1144,Tenchi Muyou! in Love 2: Harukanaru Omoi,"Drama, Romance, Sci-Fi",Movie,7.2,https://cdn.myanimelist.net/images/anime/6/61773.jpg
1145,Kaze no Youjinbou,"Action, Drama, Mystery",TV,7.14,https://cdn.myanimelist.net/images/anime/2/67573.jpg
1146,Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!,"Comedy, Romance, Sci-Fi",OVA,7.29,https://cdn.myanimelist.net/images/anime/1357/95308.jpg
1147,Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?,"Action, Comedy, Sci-Fi",OVA,7.18,https://cdn.myanimelist.net/images/anime/9/23557.jpg
1148,Teito Monogatari,"Horror, Supernatural",OVA,5.91,https://cdn.myanimelist.net/images/anime/3/88664.jpg
1149,Choujuushin Gravion Zwei,"Adventure, Comedy, Sci-Fi",TV,6.62,https://cdn.myanimelist.net/images/anime/11/75167.jpg
1151,Dominion,"Comedy, Sci-Fi",OVA,6.85,https://cdn.myanimelist.net/images/anime/1450/110634.jpg
1152,Tokusou Senshatai Dominion,"Comedy, Mystery, Sci-Fi",OVA,6.88,https://cdn.myanimelist.net/images/anime/1195/110635.jpg
1153,Crying Freeman,"Action, Drama, Romance",OVA,6.41,https://cdn.myanimelist.net/images/anime/13/37721.jpg
1156,I: Wish You Were Here,"Action, Drama, Mystery, Sci-Fi",TV Special,5.97,https://cdn.myanimelist.net/images/anime/1610/94731.jpg
1157,Final Fantasy: Unlimited,"Action, Adventure, Fantasy, Sci-Fi",TV,6.17,https://cdn.myanimelist.net/images/anime/9/20919.jpg
1163,Neo Ranga,"Adventure, Horror",TV,6.54,https://cdn.myanimelist.net/images/anime/1914/127616.jpg
1164,Mahou Senshi Louie,"Action, Adventure, Comedy, Fantasy",TV,7.14,https://cdn.myanimelist.net/images/anime/1226/137581.jpg
1167,Samurai Gun,Action,TV,5.92,https://cdn.myanimelist.net/images/anime/11/3796.jpg
1168,Musekinin Kanchou Tylor OVA,"Adventure, Comedy, Drama, Sci-Fi",OVA,7.17,https://cdn.myanimelist.net/images/anime/5/30471.jpg
1170,Slayers Specials,"Adventure, Comedy, Fantasy",OVA,7.32,https://cdn.myanimelist.net/images/anime/1372/92532.jpg
1171,Slayers Excellent,"Adventure, Comedy, Fantasy",OVA,7.28,https://cdn.myanimelist.net/images/anime/8/34993.jpg
1172,Slayers Try,"Action, Adventure, Comedy, Fantasy",TV,7.8,https://cdn.myanimelist.net/images/anime/1262/139054.jpg
1174,Munto,"Fantasy, Romance",OVA,6.72,https://cdn.myanimelist.net/images/anime/1134/114560.jpg
1177,Alien 9,"Horror, Sci-Fi",OVA,6.77,https://cdn.myanimelist.net/images/anime/7/2607.jpg
1180,Hyper Police,"Action, Comedy, Fantasy, Romance, Sci-Fi",TV,6.94,https://cdn.myanimelist.net/images/anime/1401/119360.jpg
1181,Hikyou Tanken Fam & Ihrlie,"Action, Adventure, Comedy, Fantasy",OVA,6.68,https://cdn.myanimelist.net/images/anime/1775/92278.jpg
1182,Shamanic Princess,"Action, Fantasy, Romance",OVA,6.6,https://cdn.myanimelist.net/images/anime/1408/94311.jpg
1184,Lost Universe,"Adventure, Comedy, Drama, Sci-Fi",TV,6.99,https://cdn.myanimelist.net/images/anime/3/20409.jpg
1186,Battle Athletess Daiundoukai (TV),"Adventure, Sci-Fi, Sports",TV,6.85,https://cdn.myanimelist.net/images/anime/1203/117431.jpg
1191,Saber Marionette J Again,"Comedy, Romance, Sci-Fi",OVA,7.19,https://cdn.myanimelist.net/images/anime/9/61135.jpg
1192,Kakurenbo,"Horror, Supernatural",Movie,6.6,https://cdn.myanimelist.net/images/anime/1799/112887.jpg
1194,Coyote Ragtime Show,"Adventure, Comedy, Sci-Fi",TV,6.61,https://cdn.myanimelist.net/images/anime/1286/132736.jpg
1195,Zero no Tsukaima,"Action, Adventure, Comedy, Fantasy, Romance, Ecchi",TV,7.2,https://cdn.myanimelist.net/images/anime/8/20680.jpg
1196,Masuda Kousuke Gekijou: Gag Manga Biyori,Comedy,TV,7.13,https://cdn.myanimelist.net/images/anime/12/3537.jpg
1198,Tsuyokiss,"Comedy, Romance",TV,6.52,https://cdn.myanimelist.net/images/anime/4/14108.jpg
1202,Ar Tonelico: Sekai no Owari de Utai Tsuzukeru Shoujo,"Action, Adventure, Fantasy, Sci-Fi",OVA,6.09,https://cdn.myanimelist.net/images/anime/4/19950.jpg
1203,Nitaboh,Drama,Movie,7.26,https://cdn.myanimelist.net/images/anime/6/14630.jpg
1204,Kujira no Chouyaku,"Award Winning, Drama, Fantasy",Movie,6.58,https://cdn.myanimelist.net/images/anime/1022/112889.jpg
1205,Aru Tabibito no Nikki,"Adventure, Fantasy",ONA,7.03,https://cdn.myanimelist.net/images/anime/1/2291.jpg
1206,Ihatov Gensou: Kenji no Haru,Drama,Movie,7.17,https://cdn.myanimelist.net/images/anime/5/57331.jpg
1209,Nasu: Andalusia no Natsu,Sports,Movie,6.97,https://cdn.myanimelist.net/images/anime/1006/133560.jpg
1210,NHK ni Youkoso!,"Comedy, Drama, Romance",TV,8.31,https://cdn.myanimelist.net/images/anime/3/52675.jpg
1211,Macross Plus Movie Edition,"Adventure, Romance, Sci-Fi",Movie,7.7,https://cdn.myanimelist.net/images/anime/1487/133799.jpg
1212,Oban Star-Racers,"Adventure, Sci-Fi",TV,7.51,https://cdn.myanimelist.net/images/anime/12/3702.jpg
1214,Binbou Shimai Monogatari,Slice of Life,TV,6.84,https://cdn.myanimelist.net/images/anime/1959/108682.jpg
1215,Kidou Senshi Gundam SEED C.E. 73: Stargazer,Sci-Fi,ONA,7.12,https://cdn.myanimelist.net/images/anime/1013/91082.jpg
1216,Boku wa Konomama Kaeranai,"Boys Love, Drama",OVA,5.4,https://cdn.myanimelist.net/images/anime/1144/143840.jpg
1218,Tonagura!,"Comedy, Romance, Ecchi",TV,6.66,https://cdn.myanimelist.net/images/anime/1/1218.jpg
1219,Chocotto Sister,"Comedy, Drama, Romance, Ecchi",TV,6.74,https://cdn.myanimelist.net/images/anime/7/16825.jpg
1220,Hoshizora Kiseki,"Romance, Sci-Fi",ONA,5.71,https://cdn.myanimelist.net/images/anime/1167/116430.jpg
1221,Demashita! Powerpuff Girls Z,Action,TV,6.5,https://cdn.myanimelist.net/images/anime/12/3253.jpg
1222,Bokura ga Ita,"Drama, Romance",TV,7.23,https://cdn.myanimelist.net/images/anime/12/25754.jpg
1224,Aquarian Age: Sign for Evolution,"Action, Adventure, Fantasy, Romance, Sci-Fi",TV,6.04,https://cdn.myanimelist.net/images/anime/4/21141.jpg
1225,3x3 Eyes: Seima Densetsu,"Action, Adventure, Fantasy, Horror, Romance",OVA,6.9,https://cdn.myanimelist.net/images/anime/1288/120666.jpg
1226,Seihou Tenshi Angel Links,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",TV,5.93,https://cdn.myanimelist.net/images/anime/1578/117541.jpg
1230,Innocent Venus,"Adventure, Drama, Sci-Fi",TV,6.76,https://cdn.myanimelist.net/images/anime/1104/131282.jpg
1231,Saber Marionette J to X,"Adventure, Comedy, Sci-Fi",TV,7.27,https://cdn.myanimelist.net/images/anime/1773/94167.jpg
1233,Aozora Shoujo-tai,"Action, Comedy, Romance",OVA,6.48,https://cdn.myanimelist.net/images/anime/1306/100405.jpg
1237,One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!,"Action, Adventure, Fantasy",TV Special,7.17,https://cdn.myanimelist.net/images/anime/6/20850.jpg
1238,One Piece: Mamore! Saigo no Oobutai,"Action, Adventure, Fantasy",TV Special,7.29,https://cdn.myanimelist.net/images/anime/5/77108.jpg
1239,Bishoujo Senshi Sailor Moon SuperS,Romance,TV,7.63,https://cdn.myanimelist.net/images/anime/1600/92253.jpg
1240,Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,Drama,Movie,7.54,https://cdn.myanimelist.net/images/anime/1952/117493.jpg
1241,Kidou Senshi Gundam SEED Destiny Final Plus: Erabareta Mirai,"Drama, Sci-Fi",TV Special,7.36,https://cdn.myanimelist.net/images/anime/4/80397.jpg
1243,Night Head Genesis,"Drama, Mystery, Sci-Fi, Suspense",TV,6.71,https://cdn.myanimelist.net/images/anime/1208/111006.jpg
1245,Shihaisha no Tasogare,"Action, Drama, Horror, Sci-Fi, Supernatural",OVA,5.82,https://cdn.myanimelist.net/images/anime/1517/148807.jpg
1246,Yuugo: Koushounin,"Action, Drama, Mystery, Suspense",TV,7.05,https://cdn.myanimelist.net/images/anime/13/55523.jpg
1248,Zone of the Enders: 2167 Idolo,"Drama, Romance, Sci-Fi",OVA,6.85,https://cdn.myanimelist.net/images/anime/1236/91066.jpg
1249,"Zone of the Enders: Dolores, I","Adventure, Comedy, Sci-Fi",TV,6.92,https://cdn.myanimelist.net/images/anime/1099/91067.jpg
1250,Erementar Gerad,"Action, Adventure, Fantasy, Romance",TV,7.23,https://cdn.myanimelist.net/images/anime/2/79163.jpg
1251,Fushigi no Umi no Nadia,"Adventure, Comedy, Romance, Sci-Fi",TV,7.5,https://cdn.myanimelist.net/images/anime/1750/118570.jpg
1253,Saint Seiya: Meiou Hades Meikai-hen,"Action, Adventure, Fantasy, Sci-Fi",OVA,7.77,https://cdn.myanimelist.net/images/anime/12/75732.jpg
1254,Saint Seiya,"Action, Adventure, Fantasy, Sci-Fi",TV,7.76,https://cdn.myanimelist.net/images/anime/1180/133782.jpg
1255,Saint Seiya: Shinku no Shounen Densetsu,"Adventure, Fantasy, Sci-Fi",Movie,7.21,https://cdn.myanimelist.net/images/anime/11/52889.jpg
1256,Saint Seiya: Jashin Eris,"Adventure, Sci-Fi",Movie,6.78,https://cdn.myanimelist.net/images/anime/1411/122027.jpg
1257,Saint Seiya: Meiou Hades Juuni Kyuu-hen,"Action, Adventure, Fantasy, Sci-Fi",OVA,8.06,https://cdn.myanimelist.net/images/anime/1182/122016.jpg
1258,Saint Seiya: Kamigami no Atsuki Tatakai,"Adventure, Sci-Fi",Movie,6.86,https://cdn.myanimelist.net/images/anime/1680/97668.jpg
1259,Saint Seiya: Tenkai-hen Josou - Overture,"Action, Adventure, Fantasy, Sci-Fi",Movie,7.22,https://cdn.myanimelist.net/images/anime/5/5952.jpg
1260,Saint Seiya: Saishuu Seisen no Senshi-tachi,"Adventure, Sci-Fi",Movie,6.76,https://cdn.myanimelist.net/images/anime/1128/122022.jpg
1261,Kyattou Ninden Teyandee,"Comedy, Sci-Fi",TV,7.03,https://cdn.myanimelist.net/images/anime/1380/100202.jpg
1262,Macross II: Lovers Again,"Adventure, Sci-Fi",OVA,6.29,https://cdn.myanimelist.net/images/anime/9/61069.jpg
1264,Yoroiden Samurai Troopers,"Adventure, Sci-Fi",TV,7.07,https://cdn.myanimelist.net/images/anime/1855/92738.jpg
1269,Bio Hunter,"Action, Horror",OVA,5.95,https://cdn.myanimelist.net/images/anime/11/17896.jpg
1270,Black Magic M-66,Sci-Fi,OVA,6.39,https://cdn.myanimelist.net/images/anime/1645/94523.jpg
1278,Bishoujo Senshi Sailor Moon SuperS Gaiden: Ami-chan no Hatsukoi,"Comedy, Romance",Special,7.32,https://cdn.myanimelist.net/images/anime/10/68371.jpg
1279,Taiyou no Ko Esteban,"Adventure, Sci-Fi",TV,7.75,https://cdn.myanimelist.net/images/anime/1936/134369.jpg
1280,Mamono Hunter Youko,"Comedy, Fantasy, Horror, Supernatural",OVA,6.22,https://cdn.myanimelist.net/images/anime/1276/97039.jpg
1281,Gakkou no Kaidan,"Horror, Mystery, Supernatural",TV,7.75,https://cdn.myanimelist.net/images/anime/1414/112029.jpg
1285,Soukihei MD Geist,Sci-Fi,OVA,5.34,https://cdn.myanimelist.net/images/anime/4/21433.jpg
1288,Kidou Keisatsu Patlabor,"Comedy, Sci-Fi",OVA,7.26,https://cdn.myanimelist.net/images/anime/11/24151.jpg
1289,Kidou Keisatsu Patlabor: New OVA,"Comedy, Sci-Fi",OVA,7.57,https://cdn.myanimelist.net/images/anime/1602/134832.jpg
1290,WXIII Kidou Keisatsu Patlabor,"Mystery, Sci-Fi",Movie,6.66,https://cdn.myanimelist.net/images/anime/1/1290.jpg
1292,Afro Samurai,"Action, Adventure",TV,7.37,https://cdn.myanimelist.net/images/anime/3/15874.jpg
1293,Urusei Yatsura,"Comedy, Romance, Sci-Fi",TV,7.72,https://cdn.myanimelist.net/images/anime/9/17573.jpg
1301,Ginga Tetsudou 999 (Movie),"Adventure, Drama, Fantasy, Sci-Fi",Movie,7.53,https://cdn.myanimelist.net/images/anime/3/50505.jpg
1302,Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki,"Adventure, Drama, Sci-Fi",Movie,7.24,https://cdn.myanimelist.net/images/anime/1774/93957.jpg
1303,The Animatrix,"Action, Drama, Sci-Fi",OVA,7.3,https://cdn.myanimelist.net/images/anime/3/75870.jpg
1311,Chobits Recap,"Comedy, Drama, Romance, Sci-Fi, Ecchi",Special,6.93,https://cdn.myanimelist.net/images/anime/10/22857.jpg
1312,Chikyuu Bouei Kigyou Dai-Guard,"Adventure, Comedy, Sci-Fi",TV,7.1,https://cdn.myanimelist.net/images/anime/1969/94093.jpg
1313,Digimon Adventure 02,"Action, Adventure, Comedy, Fantasy",TV,7.24,https://cdn.myanimelist.net/images/anime/8/20360.jpg
1316,Idaten Jump,"Fantasy, Sports",TV,7.38,https://cdn.myanimelist.net/images/anime/1691/133569.jpg
1324,Earthian,"Boys Love, Drama",OVA,6.01,https://cdn.myanimelist.net/images/anime/1134/143852.jpg
1327,Aoki Densetsu Shoot!,"Romance, Sports",TV,7.37,https://cdn.myanimelist.net/images/anime/3/75214.jpg
1335,Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi,"Comedy, Sci-Fi",Special,7.11,https://cdn.myanimelist.net/images/anime/12/4166.jpg
1341,Violence Jack: Harem Bomber-hen,"Action, Drama, Horror",OVA,5.2,https://cdn.myanimelist.net/images/anime/1152/121840.jpg
1343,Violence Jack: Hell's Wind-hen,"Action, Drama, Horror",OVA,5.52,https://cdn.myanimelist.net/images/anime/1/2384.jpg
1346,AD Police,"Adventure, Horror, Mystery, Sci-Fi, Suspense",OVA,6.26,https://cdn.myanimelist.net/images/anime/13/2851.jpg
1347,Bubblegum Crisis,"Adventure, Sci-Fi",OVA,7.3,https://cdn.myanimelist.net/images/anime/5/27361.jpg
1348,Bubblegum Crash,"Adventure, Sci-Fi",OVA,6.52,https://cdn.myanimelist.net/images/anime/1386/145721.jpg
1349,A.D. Police (TV),Sci-Fi,TV,5.93,https://cdn.myanimelist.net/images/anime/2/15440.jpg
1350,Parasite Dolls,Sci-Fi,OVA,6.55,https://cdn.myanimelist.net/images/anime/1396/103207.jpg
1351,Angel Cop,"Action, Sci-Fi",OVA,6.05,https://cdn.myanimelist.net/images/anime/1377/110296.jpg
1352,Cyber City Oedo 808,"Action, Adventure, Sci-Fi",OVA,7.2,https://cdn.myanimelist.net/images/anime/8/58763.jpg
1356,Hokuto no Ken 2,"Action, Drama, Sci-Fi",TV,7.57,https://cdn.myanimelist.net/images/anime/1912/106020.jpg
1357,Shin Hokuto no Ken,"Action, Drama, Sci-Fi",OVA,6.92,https://cdn.myanimelist.net/images/anime/6/2901.jpg
1358,Hokuto no Ken Movie,"Action, Drama, Sci-Fi",Movie,7.21,https://cdn.myanimelist.net/images/anime/2/25067.jpg
1359,Nikutai Teni,Hentai,OVA,6.25,https://cdn.myanimelist.net/images/anime/1724/113147.jpg
1361,Final Fantasy: The Spirits Within,Sci-Fi,Movie,6.29,https://cdn.myanimelist.net/images/anime/9/51625.jpg
1362,Street Fighter II Movie,Action,Movie,7.17,https://cdn.myanimelist.net/images/anime/8/76411.jpg
1363,Meitantei Conan Movie 04: Hitomi no Naka no Ansatsusha,"Adventure, Comedy, Mystery",Movie,8.03,https://cdn.myanimelist.net/images/anime/1196/94319.jpg
1364,Meitantei Conan Movie 05: Tengoku e no Countdown,"Adventure, Comedy, Mystery",Movie,8.11,https://cdn.myanimelist.net/images/anime/1144/92654.jpg
1365,Meitantei Conan Movie 06: Baker Street no Bourei,"Adventure, Mystery",Movie,8.29,https://cdn.myanimelist.net/images/anime/1400/94320.jpg
1366,Meitantei Conan Movie 07: Meikyuu no Crossroad,"Adventure, Comedy, Mystery",Movie,7.78,https://cdn.myanimelist.net/images/anime/10/20984.jpg
1367,Meitantei Conan Movie 08: Ginyoku no Magician,"Adventure, Comedy, Mystery",Movie,8.05,https://cdn.myanimelist.net/images/anime/2/20982.jpg
1368,Meitantei Conan OVA 06: Kieta Daiya wo Oe! Conan & Heiji VS Kid!,"Comedy, Mystery",OVA,7.36,https://cdn.myanimelist.net/images/anime/10/31137.jpg
1369,Meitantei Conan OVA 01: Conan vs. Kid vs. Yaiba - Houtou Soudatsu Daikessen!!,"Adventure, Comedy, Mystery",OVA,7.23,https://cdn.myanimelist.net/images/anime/1029/125693.jpg
1371,Hi no Tori,"Adventure, Drama, Sci-Fi, Supernatural",TV,7.04,https://cdn.myanimelist.net/images/anime/6/3622.jpg
1372,Taiho Shichau zo (TV),"Action, Comedy",TV,7.53,https://cdn.myanimelist.net/images/anime/4/16767.jpg
1374,Kyoushoku Soukou Guyver (2005),"Action, Horror, Sci-Fi",TV,7.22,https://cdn.myanimelist.net/images/anime/6/3697.jpg
1375,Watashi no Ashinaga Ojisan,"Comedy, Romance",TV,7.7,https://cdn.myanimelist.net/images/anime/1969/98819.jpg
1376,Ojamajo Doremi Na-i-sho,Comedy,OVA,7.83,https://cdn.myanimelist.net/images/anime/1986/99238.jpg
1379,Kino no Tabi: The Beautiful World - Nanika wo Suru Tame ni - Life Goes On.,"Adventure, Drama, Fantasy",Movie,7.73,https://cdn.myanimelist.net/images/anime/5/73888.jpg
1380,Blue Gender: The Warrior,"Adventure, Drama, Horror, Sci-Fi",Movie,6.19,https://cdn.myanimelist.net/images/anime/4/15774.jpg
1382,Yuusha-Ou GaoGaiGar Final,"Adventure, Drama, Sci-Fi",OVA,8.09,https://cdn.myanimelist.net/images/anime/1187/132740.jpg
1384,Kyuuketsuhime Miyu,"Action, Drama, Horror, Supernatural",OVA,6.93,https://cdn.myanimelist.net/images/anime/12/78948.jpg
